"","Hash","Mean.blank","LoLe-FHL004-COI-N1-WL-1_R1.fastq.gz","LoLe-FHL005-COI-N1-WL-2_R1.fastq.gz","LoLe-FHL006-COI-N1-WL-3_R1.fastq.gz","LoLe-FHL001-COI-N1-NL-1_R1.fastq.gz","LoLe-FHL002-COI-N1-NL-2_R1.fastq.gz","LoLe-FHL003-COI-N1-NL-3_R1.fastq.gz","LoLe-FHL011-COI-D1-WL-1_R1.fastq.gz","LoLe-FHL012-COI-D1-WL-2_R1.fastq.gz","LoLe-FHL013-COI-D1-WL-3_R1.fastq.gz","LoLe-FHL008-COI-D1-NL-1_R1.fastq.gz","LoLe-FHL009-COI-D1-NL-2_R1.fastq.gz","LoLe-FHL010-COI-D1-NL-3_R1.fastq.gz","LoLe-FHL018-COI-N2-WL-1_R1.fastq.gz","LoLe-FHL019-COI-N2-WL-2_R1.fastq.gz","LoLe-FHL020-COI-N2-WL-3_R1.fastq.gz","LoLe-FHL015-COI-N2-NL-1_R1.fastq.gz","LoLe-FHL016-COI-N2-NL-2_R1.fastq.gz","LoLe-FHL017-COI-N2-NL-3_R1.fastq.gz","LoLe-FHL025-COI-D2-WL-1_R1.fastq.gz","LoLe-FHL026-COI-D2-WL-2_R1.fastq.gz","LoLe-FHL027-COI-D2-WL-3_R1.fastq.gz","LoLe-FHL022-COI-D2-NL-1_R1.fastq.gz","LoLe-FHL023-COI-D2-NL-2_R1.fastq.gz","LoLe-FHL024-COI-D2-NL-3_R1.fastq.gz","LoLe-FHL032-COI-D3-WL-1_R1.fastq.gz","LoLe-FHL033-COI-D3-WL-2_R1.fastq.gz","LoLe-FHL034-COI-D3-WL-3_R1.fastq.gz","LoLe-FHL029-COI-D3-NL-1_R1.fastq.gz","LoLe-FHL030-COI-D3-NL-2_R1.fastq.gz","LoLe-FHL031-COI-D3-NL-3_R1.fastq.gz","LoLe-FHL040-COI-N3-WL-1_R1.fastq.gz","LoLe-FHL041-COI-N3-WL-2_R1.fastq.gz","LoLe-FHL042-COI-N3-WL-3_R1.fastq.gz","LoLe-FHL037-COI-N3-NL-1_R1.fastq.gz","LoLe-FHL038-COI-N3-NL-2_R1.fastq.gz","LoLe-FHL039-COI-N3-NL-3_R1.fastq.gz","LoLe-FHL047-COI-D4-WL-1_R1.fastq.gz","LoLe-FHL048-COI-D4-WL-2_R1.fastq.gz","LoLe-FHL049-COI-D4-WL-3_R1.fastq.gz","LoLe-FHL043-COI-D4-NL-1_R1.fastq.gz","LoLe-FHL044-COI-D4-NL-2_R1.fastq.gz","LoLe-FHL045-COI-D4-NL-3_R1.fastq.gz","LoLe-FHL054-COI-N4-WL-1_R1.fastq.gz","LoLe-FHL055-COI-N4-WL-2_R1.fastq.gz","LoLe-FHL056-COI-N4-WL-3_R1.fastq.gz","LoLe-FHL051-COI-N4-NL-1_R1.fastq.gz","LoLe-FHL052-COI-N4-NL-2_R1.fastq.gz","LoLe-FHL053-COI-N4-NL-3_R1.fastq.gz","LoLe-FHL061-COI-D5-WL-1_R1.fastq.gz","LoLe-FHL062-COI-D5-WL-2_R1.fastq.gz","LoLe-FHL063-COI-D5-WL-3_R1.fastq.gz","LoLe-FHL058-COI-D5-NL-1_R1.fastq.gz","LoLe-FHL059-COI-D5-NL-2_R1.fastq.gz","LoLe-FHL060-COI-D5-NL-3_R1.fastq.gz","LoLe-FHL068-COI-N5-WL-1_R1.fastq.gz","LoLe-FHL069-COI-N5-WL-2_R1.fastq.gz","LoLe-FHL070-COI-N5-WL-3_R1.fastq.gz","LoLe-FHL065-COI-N5-NL-1_R1.fastq.gz","LoLe-FHL066-COI-N5-NL-2_R1.fastq.gz","LoLe-FHL067-COI-N5-NL-3_R1.fastq.gz","LoLe-FHL075-COI-D6-WL-1_R1.fastq.gz","LoLe-FHL076-COI-D6-WL-2_R1.fastq.gz","LoLe-FHL077-COI-D6-WL-3_R1.fastq.gz","LoLe-FHL072-COI-D6-NL-1_R1.fastq.gz","LoLe-FHL073-COI-D6-NL-2_R1.fastq.gz","LoLe-FHL074-COI-D6-NL-3_R1.fastq.gz","LoLe-FHL082-COI-N6-WL-1_R1.fastq.gz","LoLe-FHL083-COI-N6-WL-2_R1.fastq.gz","LoLe-FHL084-COI-N6-WL-3_R1.fastq.gz","LoLe-FHL081-COI-N6-NL-3_R1.fastq.gz","LoLe-FHL088-COI-D7-WL-1_R1.fastq.gz","LoLe-FHL089-COI-D7-WL-2_R1.fastq.gz","LoLe-FHL090-COI-D7-WL-3_R1.fastq.gz","LoLe-FHL085-COI-D7-NL-1_R1.fastq.gz","LoLe-FHL086-COI-D7-NL-2_R1.fastq.gz","LoLe-FHL087-COI-D7-NL-3_R1.fastq.gz","LoLe-FHL092-COI-N7-NL-1_R1.fastq.gz","LoLe-FHL093-COI-N7-NL-2_R1.fastq.gz","LoLe-FHL094-COI-N7-NL-3_R1.fastq.gz"
"11664","af2d5da6fe02f130b12a00dc5b2404c18c136642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11666","af3cc1bedc001a1355df7cbf301ecd107fceab23",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11667","af3f5338866d6839f4999f3dea67e15f5c4cd474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11668","af44048e54ee835b1adb89535a6ec0e40909dc8b",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11669","af475fbab4e3dd988cc166b5c39c10dbe70f793f",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11670","af49bfa0e5a0af9519d52d060929f16c80d6d899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"11672","af4d8d78737e3ba1a3f5ce3435f73a93e70e9cd9",0,26,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,77,0,0,85,0,0,0,0,0
"11673","af509d77144fed80f40cd8247e26b0b0aeba1e07",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11674","af51062e68d5de215b45ed0f5974fb3a553179c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11675","af5110b2a978cfc65890b07a5679ea3d67b6c63d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11676","af5678e0be2948357922424159640a49d36088cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"11677","af607befe4188e4806ca3b8c94bcc68db13154c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11678","af632940d3b55c30b371b784accc08d089154c9f",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11679","af66466ecd9f5ab8b3de5148ffafee1a19f078a8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11680","af6d088709ed14852b332a1f06bc6a147972e988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11681","af74219696b74f7b8f3422539020051f14749cb2",0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,0
"11682","af76d82c6226b2fd888b3ab7cd2e9c159c7dcd48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0
"11683","af788c091e3b6c280834392e9272f1109bba8b8b",0,0,0,0,8,0,7,0,6,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,5,4,0,3,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"11684","af78a9b056f767b45985746dfc39952ae43dbaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11685","af79a9df6ce7441bf8e98510ec776fd889818d0f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11686","af79bbf8aa0f25758cd2bd98384b63714e2e0ae4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"11687","af7aaf563b5050581e806ad1d35fd32281808f43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11688","af7baa1f7d2662e2abcc252e9b6a7eedfd9e5565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11689","af91963e122528f01b331cbd1ce6c49f0f7ca358",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11690","af92941cab6042cb6cfa1427619c7cbf74b29134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11691","af947723378a74f46d8ef059ba297cdb6ca3fdad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11692","af9dc0ff643f4ece31145e5d9c9d2d186bf829ad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11693","af9dfdb46262a74fe80ac8c35f862164612bf679",0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11694","af9f343e120cddf900fcdad89a74a80729d5a5d7",0,4777,2860,4668,1370,4650,4250,3885,5876,4401,3054,1270,4698,2314,1176,1683,2199,2907,4764,5115,2585,4814,3858,3606,6458,10024,5140,4466,10666,2516,4878,1247,2342,3445,5711,4377,1770,1819,2916,4590,3879,1938,2192,425,250,330,3050,758,8,5210,1643,5849,3373,6403,4632,1762,547,2553,0,421,1469,6794,1629,1565,0,3443,3498,1374,3028,2013,58,1465,50,3640,1537,840,2435,16,0,0
"11695","afa0fb1e0a2c45c6db210577f92acd252864fb4c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"11696","afa4b7b4141f62dc0796a8ccf540c0a0efdbb56c",0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11697","afa96fb33bf4d87f9b9d8168bdd35de41240f9b5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11698","afaead12a5003b62f4db193b86d4e3b049d62f46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11699","afb8a6b232c9bd2706ac15d9586577684b87acd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11700","afbc6a674d690a2f6767fd63a235382fe4976d7a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11701","afc1d259ff8fd5b8146bd5f200d1a9746695ed76",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11702","afc965f5c0b7a7da459c5321b7440c60cb44e517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11703","afd0b7ea492b46702db18a5b730b92fa1cddcdbd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11704","afda2575332ed49fc7d385fae959e98c156435f1",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11705","afdf64cc8b7e1468732335bd8d25a0a70dcd3254",0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,4,7,0,0,0,0,0,4,5,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,2,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
"11706","afe667e2f02dbbfe02c379198b7854be8174c9d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11707","afeaa88f731d7bfd1288a761c70612abd8f1429d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11710","afff242717d17d0d907816888b90738ba7732832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11712","afffb16fc6c8f72fe567a28829c0f2bae1d98cdd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11713","b004cdd9d789da27018bc7fd483a31770a36e71d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11714","b005598b26133f4225a465bb4f09019255751326",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11715","b00ac29f2f74dd10297d4547f05fdad307c4f60f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0
"11716","b00e3eda77d85278d43f4152d322e6b07653b270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11717","b01556fd7b151a15282c0da748a8faf735855e96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11718","b01601f7cac1e7cd688213409df3f436c211a1c8",0,0,0,0,8,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,15,6,7,0,0,0,0,0,0,9,0,0,0,0,0,0,4,9,0,0,8,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"11719","b01775d03d487caf15fff8b3041c7d436529b70e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11720","b018d2fd7b7b9e6c60aa40e7e58378bc5a384d94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11721","b02019f7d46578cee5144d0efa419555c8ac2176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"11722","b02235dd0e5dfaa14ed4e5bef5b8f2eca9861fd7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11723","b022adb0783bf481d93b50287c775a3eb29ddff5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,11,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,18,17,13,3,7,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"11724","b023c6698504e197d04c0d89a4c4fdda014c224e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11725","b025074903996f15093655ed80230c9a1f570a59",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,10,15,0,5,0,0,13,0,0,0,0,6,0,0,4,3,0,24,0,0,9,0,14,18,27,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11726","b026c77b5b23c22912a37bc1350276c0adde43b0",0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11727","b029eafbb995b47c322d05d481b30e47f1288628",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11728","b02a8e8ea2ed185c3219d66234274b1a60d2a5da",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
