Sample_name,Label,Hash,nReads
MFU-FHL064_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,249
MFU-FHL080_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,77
MFU-FHL068_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,180
MFU-FHL004_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,715
MFU-FHL002_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,631
MFU-FHL070_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,353
MFU-FHL089_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,117
MFU-FHL056_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,106
MFU-ENC4A_MFU-R1.fastq.gz,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,256
MFU-FHL019_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,431
MFU-FHL051_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,227
MFU-FHL066_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,217
MFU-FHL027_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,896
MFU-FHL015_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,1272
MFU-FHL049_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,761
MFU-FHL034_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,552
MFU-FHL032_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,368
MFU-ENC5B_MFU-R1.fastq.gz,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,134
MFU-FHL067_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,213
MFU-FHL005_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,367
MFU-FHL043_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,1213
MFU-FHL052_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,94
MFU-FHL054_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,256
MFU-FHL081_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,321
MFU-FHL033_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,241
MFU-FHL050_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,188
MFU-FHL072_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,40
MFU-FHL010_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,888
MFU-FHL008_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,1157
MFU-FHL058_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,322
MFU-FHL047_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,1004
MFU-FHL021_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,233
MFU-FHL013_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,617
MFU-FHL053_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,60
MFU-FHL063_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,519
MFU-FHL084_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,812
MFU-FHL097_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,228
MFU-FHL041_MFU,MFU,3295653a51b62a0837ae723af6c5c2b25a318eb1,650
MFU-FHL019_MFU,MFU,1ce4bf54b060290ff68d5ab793e94a1e6ec92a25,28
MFU-FHL011_MFU,MFU,1ce4bf54b060290ff68d5ab793e94a1e6ec92a25,12
MFU-FHL059_MFU,MFU,1ce4bf54b060290ff68d5ab793e94a1e6ec92a25,18
MFU-FHL013_MFU,MFU,1ce4bf54b060290ff68d5ab793e94a1e6ec92a25,19
MFU-FHL018_MFU,MFU,3b33cc8f3c737329998daaa1d2467178602e97f4,6
MFU-FHL025_MFU,MFU,805d3b92e7a2fd75fd3e058e54597585a5d8ea1f,12
MFU-FHL067_MFU,MFU,805d3b92e7a2fd75fd3e058e54597585a5d8ea1f,11
MFU-FHL001_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,27
MFU-FHL047_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,16
MFU-FHL004_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,11
MFU-FHL008_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,36
MFU-FHL016_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,12
MFU-FHL020_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,6
MFU-FHL038_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,14
MFU-FHL024_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,13
MFU-FHL025_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,16
MFU-FHL036_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,12
MFU-FHL049_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,17
MFU-FHL065_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,7
MFU-ENC4A_MFU-R1.fastq.gz,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,17
MFU-FHL063_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,8
MFU-FHL081_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,17
MFU-FHL030_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,44
MFU-FHL040_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,35
MFU-FHL062_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,13
MFU-FHL059_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,8
MFU-FHL013_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,27
MFU-FHL082_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,30
MFU-FHL042_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,13
MFU-FHL085_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,21
MFU-FHL045_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,21
MFU-FHL015_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,46
MFU-FHL019_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,28
MFU-FHL010_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,32
MFU-FHL022_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,27
MFU-FHL009_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,27
MFU-FHL076_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,11
MFU-FHL039_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,46
MFU-FHL031_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,9
MFU-FHL060_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,9
MFU-FHL043_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,30
MFU-FHL044_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,18
MFU-FHL074_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,9
MFU-FHL058_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,6
MFU-FHL077_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,7
MFU-FHL041_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,26
MFU-FHL018_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,13
MFU-FHL012_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,45
MFU-FHL011_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,21
MFU-FHL027_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,24
MFU-FHL083_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,87
MFU-FHL006_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,32
MFU-FHL005_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,9
MFU-FHL084_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,88
MFU-PCRNa_MFU-R1.fastq.gz,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,13
MFU-FHL026_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,38
MFU-FHL061_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,13
MFU-FHL070_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,14
MFU-FHL095_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,7
MFU-FHL002_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,10
MFU-FHL048_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,18
MFU-FHL068_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,6
MFU-FHL023_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,17
MFU-FHL086_MFU,MFU,9e806a7bae6d3918d41bdaacd2367298be06fc0b,14
MFU-FHL011_MFU,MFU,52ab20c34a44190c33ee4389d5df74d1894cf846,8
MFU-FHL077_MFU,MFU,52ab20c34a44190c33ee4389d5df74d1894cf846,15
MFU-FHL076_MFU,MFU,cad54f719e9819f274f84d50f428639f7bdac4ef,39
MFU-FHL004_MFU,MFU,cad54f719e9819f274f84d50f428639f7bdac4ef,27
MFU-FHL045_MFU,MFU,cad54f719e9819f274f84d50f428639f7bdac4ef,18
MFU-FHL051_MFU,MFU,cad54f719e9819f274f84d50f428639f7bdac4ef,10
MFU-FHL016_MFU,MFU,cad54f719e9819f274f84d50f428639f7bdac4ef,17
MFU-FHL084_MFU,MFU,159f8ec1cb7318e661b1c8cd4b696c10d9520ae5,10
MFU-FHL045_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,113
MFU-FHL074_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,14
MFU-FHL018_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,21
MFU-FHL004_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,50
MFU-FHL026_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,35
MFU-FHL006_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,43
MFU-FHL003_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,28
MFU-FHL022_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,40
MFU-FHL077_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,23
MFU-FHL043_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,42
MFU-FHL019_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,22
MFU-FHL042_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,30
MFU-FHL025_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,13
MFU-FHL016_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,30
MFU-FHL024_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,31
MFU-FHL008_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,141
MFU-FHL011_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,74
MFU-FHL037_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,8
MFU-FHL083_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,27
MFU-FHL013_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,29
MFU-FHL001_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,73
MFU-FHL009_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,159
MFU-FHL058_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,13
MFU-FHL027_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,21
MFU-FHL038_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,96
MFU-FHL048_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,22
MFU-FHL015_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,52
MFU-FHL023_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,37
MFU-FHL050_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,15
MFU-FHL061_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,7
MFU-ENC6C_MFU-R1.fastq.gz,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,10
MFU-FHL005_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,34
MFU-FHL064_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,27
MFU-FHL010_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,38
MFU-FHL017_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,18
MFU-FHL062_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,24
MFU-FHL012_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,26
MFU-FHL002_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,44
MFU-FHL020_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,25
MFU-FHL059_MFU,MFU,d00412fea01bd12c0e2a95825893d4891d18fd6b,30
MFU-FHL044_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,18
MFU-FHL006_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,34
MFU-FHL011_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,9
MFU-FHL005_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,16
MFU-FHL066_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,38
MFU-FHL038_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,49
MFU-FHL017_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,12
MFU-FHL003_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,30
MFU-FHL077_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,15
MFU-FHL036_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,26
MFU-FHL052_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,11
MFU-FHL043_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,15
MFU-FHL039_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,22
MFU-FHL027_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,9
MFU-FHL040_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,17
MFU-FHL067_MFU,MFU,256207f8bbfff38c76d41adf1acb4d1ace9aaaf1,26
MFU-FHL077_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,13
MFU-FHL060_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,11
MFU-FHL015_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,11
MFU-FHL008_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,21
MFU-FHL038_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,13
MFU-FHL001_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,10
MFU-FHL002_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,10
MFU-FHL004_MFU,MFU,c6e77bc8070a68223846e0837616441e4ebcc8ce,14
MFU-FHL065_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,23
MFU-FHL045_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,25
MFU-FHL001_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,13
MFU-FHL084_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,22
MFU-FHL026_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,20
MFU-FHL076_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,9
MFU-FHL043_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,33
MFU-FHL048_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,17
MFU-FHL009_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,19
MFU-FHL049_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,10
MFU-FHL040_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,54
MFU-FHL004_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,14
MFU-FHL064_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,12
MFU-FHL085_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,13
MFU-FHL083_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,37
MFU-FHL047_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,20
MFU-FHL058_MFU,MFU,cc36fdd8ebdba1bfa3e0d2d20b281c7116e4acc3,6
MFU-FHL083_MFU,MFU,a13136bb3d5d78ac8f3b8acb8a1a21b2ccd0778d,13
MFU-FHL082_MFU,MFU,a13136bb3d5d78ac8f3b8acb8a1a21b2ccd0778d,19
MFU-FHL016_MFU,MFU,2164de13b7dc82240b27049a08e749289e1dda05,13
MFU-FHL003_MFU,MFU,86084ff4b769c5c68926e292af53f72322b1823c,6
MFU-FHL084_MFU,MFU,86084ff4b769c5c68926e292af53f72322b1823c,17
MFU-FHL083_MFU,MFU,86084ff4b769c5c68926e292af53f72322b1823c,11
MFU-FHL034_MFU,MFU,d2d4245d67be96e360b868c1bd08c4b46f784708,12
MFU-FHL042_MFU,MFU,d2d4245d67be96e360b868c1bd08c4b46f784708,15
MFU-FHL018_MFU,MFU,c8638114d96658ca4119ce168c88816257270c0a,18
MFU-FHL081_MFU,MFU,77a6c263280d56383c942d89ccb4d4c850ff6e6b,9
MFU-FHL022_MFU,MFU,fd763b52c79b1ddb3cdeef38f395fb86fb426dd4,22
MFU-FHL047_MFU,MFU,fd763b52c79b1ddb3cdeef38f395fb86fb426dd4,36
MFU-FHL045_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,69
MFU-FHL013_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,36
MFU-FHL023_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,45
MFU-FHL024_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,53
MFU-FHL001_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,42
MFU-FHL018_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,57
MFU-FHL008_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,47
MFU-FHL074_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,26
MFU-FHL027_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,63
MFU-FHL012_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,38
MFU-FHL010_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,70
MFU-FHL083_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,43
MFU-FHL019_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,46
MFU-FHL062_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,46
MFU-FHL054_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,58
MFU-FHL039_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,59
MFU-FHL060_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,39
MFU-FHL085_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,49
MFU-FHL009_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,83
MFU-FHL015_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,37
MFU-FHL034_MFU,MFU,ae38ca22b36a494b3ce62c50644b9ca66a12b253,40
MFU-FHL018_MFU,MFU,0778ca66c971cc52c5162691c432c0769bf64254,14
MFU-FHL044_MFU,MFU,71a8c9c9548dd950953f56a0bf92eb8b503c051e,32
MFU-FHL043_MFU,MFU,71a8c9c9548dd950953f56a0bf92eb8b503c051e,42
MFU-FHL070_MFU,MFU,71a8c9c9548dd950953f56a0bf92eb8b503c051e,42
MFU-FHL049_MFU,MFU,18e9fec1b455a747ec3f1eb285ebff03c3ff9f8f,7
MFU-FHL009_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,11
MFU-FHL088_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,10
MFU-FHL024_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,3
MFU-FHL027_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,5
MFU-FHL063_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,5
MFU-FHL048_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,15
MFU-FHL077_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,10
MFU-FHL025_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,23
MFU-FHL058_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,6
MFU-FHL086_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,7
MFU-FHL047_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,5
MFU-PCRNa_MFU-R1.fastq.gz,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,12
MFU-FHL018_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,10
MFU-FHL016_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,7
MFU-FHL061_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,8
MFU-FHL026_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,10
MFU-FHL065_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,17
MFU-FHL059_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,7
MFU-FHL037_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,3
MFU-FHL085_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,9
MFU-FHL075_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,5
MFU-FHL023_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,6
MFU-FHL084_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,19
MFU-FHL011_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,16
MFU-FHL074_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,7
MFU-FHL021_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,5
MFU-FHL030_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,32
MFU-FHL013_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,4
MFU-FHL039_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,6
MFU-FHL017_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,3
MFU-FHL001_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,9
MFU-FHL068_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,6
MFU-FHL008_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,7
MFU-FHL076_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,8
MFU-FHL082_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,5
MFU-FHL070_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,17
MFU-FHL045_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,14
MFU-FHL022_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,11
MFU-FHL083_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,45
MFU-FHL044_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,5
MFU-FHL062_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,15
MFU-FHL067_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,10
MFU-FHL049_MFU,MFU,f84cfb08de8b21d7f9ec759c4b474e18aedef326,28
MFU-FHL034_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,13
MFU-FHL017_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,16
MFU-FHL023_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,11
MFU-FHL012_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,18
MFU-FHL097_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,21
MFU-FHL032_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,15
MFU-FHL062_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,27
MFU-FHL009_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,24
MFU-FHL018_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,10
MFU-FHL030_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,7
MFU-FHL047_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,25
MFU-FHL002_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,8
MFU-FHL016_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,8
MFU-FHL020_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,8
MFU-FHL039_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,9
MFU-FHL041_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,18
MFU-FHL067_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,6
MFU-FHL027_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,26
MFU-FHL006_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,14
MFU-FHL040_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,24
MFU-FHL037_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,18
MFU-FHL063_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,12
MFU-FHL049_MFU,MFU,1ef2483d9411bc187aa95f6a89f60920d8014d3c,15
