Sample_name,Label,Hash,nReads
MV1-FHL017_MV1,MV1,09dceb0ca0d973fc185aa2946f7f3d93d341203e,6
MV1-FHL013_MV1,MV1,217c7c1a5a9dda1ac0e40e823f8706b6b0909c9f,12
MV1-FHL016_MV1,MV1,cae6368637675e1bab6303398ace002a6527c74d,19
MV1-FHL065_MV1,MV1,cae6368637675e1bab6303398ace002a6527c74d,10
MV1-FHL013_MV1,MV1,67d9f682200ac4891d0798e65999019f91a27368,11
MV1-FHL024_MV1,MV1,ff177b06c41f61427f7abc61507b9f4947108a6c,9
MV1-FHL016_MV1,MV1,5fc1d710efb94da25bafaf1f33900d88e187249e,3
MV1-FHL006_MV1,MV1,cb953bf60defaf910ceb429430060e643bfbdb0e,9
MV1-FHL068_MV1,MV1,e977d5d39edd1f402c3020d82efaf820131ee653,56
MV1-FHL077_MV1,MV1,dd73bb238d5e15f531ceb00bdbfe270d4ef04f23,9
MV1-FHL077_MV1,MV1,7624d20aa8c788a86600348dac0e1b07460fac87,15
MV1-FHL006_MV1,MV1,f2262b6ff7905c9ad0dc04e482a571d1b3f9002e,50
MV1-FHL004_MV1,MV1,f9dd3b88f1d26b4039724fdad61a781b03fa2f6d,23
MV1-FHL013_MV1,MV1,4d7fcdd5787970988f8eb4e7a953ec66625d9220,29
MV1-FHL004_MV1,MV1,7fb41ea33a5394bb18470c860a7868f0646d364e,5
MV1-FHL026_MV1,MV1,b342956eafb0dabe74b2a2d789c20574621bef0a,5
MV1-FHL043_MV1,MV1,a2d89d970e069b4baa593543a91cf910535a637c,28
MV1-FHL023_MV1,MV1,a2d89d970e069b4baa593543a91cf910535a637c,21
MV1-FHL016_MV1,MV1,9579da3e27db8067b0fad69fac7b3e8499f4cfe5,10
MV1-FHL026_MV1,MV1,5775b466217615b18203a5e87860bdaf8dc986ef,2
MV1-FHL077_MV1,MV1,de0c349a4de1ac0308cddb951366fa31647cf0b9,13
MV1-FHL077_MV1,MV1,69ba55a401b1c77993ace5058bf98b927e16a677,6
MV1-FHL013_MV1,MV1,cd876048074140fe770711137bc03035a82cc295,2
MV1-FHL026_MV1,MV1,e6b4017b897e9bdcd3ec564e82410360be0f15a4,3
MV1-FHL048_MV1,MV1,7ab783a53e3dc090923fb5f56eb772b75e9da05a,10
MV1-FHL026_MV1,MV1,2584633a21235baa549a8daf06ff8e878523ee11,14
MV1-FHL023_MV1,MV1,04fe0bf7d83fde3c9fed37f6a57ae936d5be2fa0,9
MV1-FHL006_MV1,MV1,8a3439f3979f82920317ac2e6ad9e58f989f9e0c,6
MV1-FHL024_MV1,MV1,df0b4dcdaa6af3c360ac54c8ad14330f1f4779ef,2
MV1-FHL013_MV1,MV1,13ddd3f38c9040af64e786b8bf864f6efab80d77,32
MV1-FHL023_MV1,MV1,79b80b4e5752d467ab34adda334b2587ed543ee8,9
MV1-FHL018_MV1,MV1,acea3c9d8f12cf00cf933053bfcf208404bbbd65,6
MV1-FHL047_MV1,MV1,f489fa40fe5628a8528b5aa57de62d898be68381,12
MV1-FHL023_MV1,MV1,7a106db8ca0cf680eb1e21eb33fab7a9e8d83f9e,4
MV1-FHL026_MV1,MV1,6db5b47e8d257ccebfc961d91a1064997b570a99,54
MV1-FHL013_MV1,MV1,3a9b2572e8dded4ae05680886e545f74b62beb7f,37
MV1-FHL016_MV1,MV1,3a9b2572e8dded4ae05680886e545f74b62beb7f,2
MV1-FHL045_MV1,MV1,90de08ade13587d24bcfc25c67a1eef3b2f0d7cd,27
MV1-FHL003_MV1,MV1,f66f73af603f0ac7756ee43057bb8411d7e3956e,12
MV1-FHL010_MV1,MV1,47558453787e3b0adcfb37e3854236813ce0793e,2
MV1-FHL070_MV1,MV1,3a6abfd4d3839b34eecadabc15ef45de518aaf43,4
MV1-FHL003_MV1,MV1,9749b5392cbdc54f36e3a6708297c5367d99465d,49
MV1-FHL043_MV1,MV1,833d9e7ef9493b661b4d962a2fd91ee35fd804e5,53
MV1-FHL009_MV1,MV1,17d8fb8976922ce0c0de99fbb0181bb4e82a4609,6
MV1-FHL023_MV1,MV1,fb953d8f4a81d09574a74863ea22b53e3cc70854,9
MV1-FHL006_MV1,MV1,fb953d8f4a81d09574a74863ea22b53e3cc70854,68
MV1-FHL065_MV1,MV1,9c7c24e53b70e0c47432e76738b2c22665ca880e,456
MV1-FHL076_MV1,MV1,68df1d4d95efc5d690b61f0e19af7c99430b64d4,22
MV1-FHL043_MV1,MV1,9a8e19a9712ad6a8fd1b0b05512fa06fcdeae053,17
MV1-FHL060_MV1,MV1,26b15f9fa200a61ed291a4b315d15d02cedaaec7,3
MV1-FHL080_MV1,MV1,3b09832d03c5c57821a12e9b965c6e9c1c362070,9
MV1-FHL003_MV1,MV1,0b70b7d16e2c22c6663f876ad54a075259581387,128
MV1-FHL016_MV1,MV1,0f6f23660b2eaf4718ebdbd3b4a0dcc12fa54c54,26
MV1-FHL032_MV1,MV1,583e78cebe42c2d6d2d0fa746815a834f8519638,89
MV1-FHL047_MV1,MV1,105ac04697fe33b41ec90cc797a614e07c967739,28
MV1-FHL013_MV1,MV1,821661802b456104b9960a2749d968d2d6af4a00,3
MV1-FHL060_MV1,MV1,c45ec0e667ca2eb2af6f96dfbae3f868f674c7cc,2
MV1-FHL016_MV1,MV1,6d2e7b9915a968956169bb1a27f0051dfdf24f49,4
MV1-FHL018_MV1,MV1,6ab0cccf108aa9cec4a481d0020c723e65924c7f,191
MV1-FHL013_MV1,MV1,70d87d5e577daa7cb7ab26a675c79ccab1d2ea0d,74
MV1-FHL051_MV1,MV1,ae1eff3d124ce003ed3e9762bc39e4411d899465,12
MV1-FHL010_MV1,MV1,729566fc267a83e12309efd41e14cc6b9a060ae2,68
MV1-FHL022_MV1,MV1,e698f4aa80a748e54245ba680884fef3f5fcb6a0,63
MV1-FHL040_MV1,MV1,02ecb1e8f9a92eb42a62bf17acbec25619f4b9b5,13
MV1-FHL070_MV1,MV1,02ecb1e8f9a92eb42a62bf17acbec25619f4b9b5,144
MV1-FHL047_MV1,MV1,9f7421623e314b35e67274ef5ff5724ba8cb91f6,23
MV1-FHL024_MV1,MV1,98e14e54a179b016ee8b17902de3366b98570865,121
MV1-FHL003_MV1,MV1,cc79fc20a3d2a265579081c96df1e986cbecfd97,137
MV1-FHL002_MV1,MV1,4eefe5f098a7cba485e0259736c5a811766f9e9b,6
MV1-FHL026_MV1,MV1,4eefe5f098a7cba485e0259736c5a811766f9e9b,24
MV1-FHL077_MV1,MV1,3eb492e46712536fde73e2faf135bc0876ffb1a8,21
MV1-FHL023_MV1,MV1,f4b52559602e2c54247b41f39323ecea0a57b3ff,13
MV1-FHL026_MV1,MV1,72acfbf09e7e1f243a2877de02371970578d109b,3
MV1-FHL081_MV1,MV1,2a0bb8989c8c116d815f74370dd4cd60631ca753,152
MV1-FHL016_MV1,MV1,a73466ac1d0eb6c22e3b2d50df25da267680e311,16
MV1-FHL089_MV1,MV1,fb7593b7ccf499f42ea5344136a46a71972cc546,3
MV1-FHL003_MV1,MV1,374dbe9b39bf78cbebfe84da3efef5384d067d67,13
MV1-FHL043_MV1,MV1,374dbe9b39bf78cbebfe84da3efef5384d067d67,55
MV1-FHL070_MV1,MV1,374dbe9b39bf78cbebfe84da3efef5384d067d67,85
MV1-FHL043_MV1,MV1,485b091cdfaae4a39bf65f70a9de908094b8290c,4
MV1-FHL033_MV1,MV1,ebc22c4e1ae0de07b1f26b70b86b031cadeca86d,7
MV1-FHL026_MV1,MV1,12e743b220d4448ac621ebc0d537f93947ca3c03,3
MV1-FHL065_MV1,MV1,ff4ca5a83437bd8a547ddd6ad5231ff33fe343b3,120
MV1-FHL016_MV1,MV1,096ba019035f341197710add6a19a46ff60a90cf,27
MV1-FHL059_MV1,MV1,7e7ecfb4ed510a67f9949df0010b7ec20b824fea,66
MV1-FHL016_MV1,MV1,06e3d82404e1e8d06835587f248a6d1b2c064074,18
MV1-FHL003_MV1,MV1,06e3d82404e1e8d06835587f248a6d1b2c064074,114
MV1-FHL013_MV1,MV1,679a943f01a6dc964b18a3b4373555ec81f99d72,7
MV1-FHL087_MV1,MV1,9fe5c718e21ebad4ffb44e8f7c57173121cee1a8,3
MV1-FHL026_MV1,MV1,675e6d4ce3cc3781ba4721ca890c51b938893b0a,6
MV1-FHL013_MV1,MV1,7699255cce124c42bf5c7802046d1e169b92bb43,20
MV1-FHL077_MV1,MV1,bc2c96ce21fa194e10187f28a1895751bd34d2a5,6
MV1-FHL015_MV1,MV1,a40ea482feff8fa0241b22fb3ebbf17e975c75f9,10
MV1-FHL016_MV1,MV1,2c45b307faa130426a03961d8a5fa0f9035e1d89,36
MV1-FHL009_MV1,MV1,6e9fa2de20256242f76d260957e0f115950930e2,4
MV1-FHL043_MV1,MV1,6e9fa2de20256242f76d260957e0f115950930e2,7
MV1-FHL070_MV1,MV1,4a3456dbdc3f34b08da5b6e39429c6a4d357be89,208
MV1-FHL026_MV1,MV1,9bbec36fc03324367eafa4422e34b3ebdcbe0b9d,7
MV1-FHL076_MV1,MV1,f5674bb3ec54f6e6a9e38bf1b9ed9e56c270299b,3
MV1-FHL015_MV1,MV1,0230d288e39fd476eae0b736f70e8ad85b2f4772,8
MV1-FHL003_MV1,MV1,e47f016294e294411a13e82c5bb7ae4ab0adfb7a,170
MV1-FHL016_MV1,MV1,62b0a73e915b317a811e013a77ec3afb742f4c8d,2
MV1-FHL095_MV1,MV1,5c014253bc4ce9c4bc35db35c84c102a6096ca77,13
MV1-FHL018_MV1,MV1,c4b471ecae741c0dfc7604843d0014d606f75e8a,11
MV1-FHL086_MV1,MV1,7288a0da2bb2fa42da354106412f7959d0dca2bc,112
MV1-FHL065_MV1,MV1,78ecfc5d753bc2fc42f9630c084f097094056c47,175
MV1-FHL043_MV1,MV1,a39258aa822e08a2d61dce51004667fcbf2b4780,275
MV1-FHL005_MV1,MV1,7027ab1dd0a02c2d5e161dc887fedf8cd2710b3d,177
MV1-FHL010_MV1,MV1,eedf95244b1b0e1758ab0715d39f4d8909269e6a,10
MV1-FHL024_MV1,MV1,7b9884f0e15d843763db88016e6c3b9ac10b7b89,16
MV1-FHL047_MV1,MV1,2e090a96728ad2b3b161ead93bed23f2c67e73e8,7
MV1-FHL024_MV1,MV1,bd436a024b78994452709ed1f56eb85409806058,3
MV1-FHL018_MV1,MV1,3a5b51a45c4f17f21dace3d6c3fe6b67154097a2,30
MV1-FHL018_MV1,MV1,3f18c14be9fcea2fb8689d4fbff5ab625cb68943,43
MV1-FHL037_MV1,MV1,3f18c14be9fcea2fb8689d4fbff5ab625cb68943,18
MV1-FHL055_MV1,MV1,cc8047b9d81e4e32f13079c51c63e231fabadee4,8
MV1-FHL047_MV1,MV1,aef149b9f282319f57927bf8f8170439c07cea57,9
MV1-FHL018_MV1,MV1,81ec5f343df740e4d492d3874ff0b2cf79e5e35c,15
MV1-FHL010_MV1,MV1,008ca082829f0b20501884bf4d09f948a1069fca,58
MV1-FHL010_MV1,MV1,4293926128676428d22680691687e2085bb61160,15
MV1-FHL015_MV1,MV1,aedca21c95d0c21e451b9cf5101e170cef0c2233,8
MV1-FHL024_MV1,MV1,2c6aef48cfc3c6282e56473a9f25222c49a5357c,17
MV1-FHL022_MV1,MV1,85774060617b09fd8814d1d1817b0502ba29ab04,2
MV1-FHL093_MV1,MV1,ac6d868659314e2fafc3480b3443e34e20eae66d,148
MV1-FHL094_MV1,MV1,1a67b1bf778431397e597c63947a1836c63ea17e,33
MV1-FHL022_MV1,MV1,a8b41ef5da5cdc0a5038b1c2ebf7b10c910ad3ce,6
MV1-FHL026_MV1,MV1,6e8bfa73fd7334b9b5ad1bf805247de00ced8011,10
MV1-FHL034_MV1,MV1,dc37f57af01156485b7398dc51fc8ccc51a19180,2
MV1-FHL022_MV1,MV1,475d39503c3670767b58fa91331d0827d1499657,8
MV1-FHL077_MV1,MV1,475d39503c3670767b58fa91331d0827d1499657,31
MV1-FHL003_MV1,MV1,00b0f24745a6061e4e56c2a31d836fee72c2711f,29
MV1-FHL022_MV1,MV1,db6ef398790ddd994be57188f341e45e062664cc,71
MV1-FHL034_MV1,MV1,8e7eaf79bcca3d49adcec18df90a97a02780188b,15
MV1-FHL009_MV1,MV1,fe721a7d08a20ecb94b93916ce6dcdcebbd1e6c8,6
MV1-FHL026_MV1,MV1,52abb98a88fea82380732d1df1c7b1fa33b8217d,3
MV1-FHL044_MV1,MV1,ff2a83de82ca44e8633f21f27e0c91d39e48719f,31
MV1-FHL023_MV1,MV1,ff2a83de82ca44e8633f21f27e0c91d39e48719f,14
MV1-FHL010_MV1,MV1,ff2a83de82ca44e8633f21f27e0c91d39e48719f,7
MV1-FHL013_MV1,MV1,ff2a83de82ca44e8633f21f27e0c91d39e48719f,53
MV1-FHL062_MV1,MV1,9f7bac0ac06ca8cbbeb002afa2f0fd098b767d35,24
MV1-FHL003_MV1,MV1,bf76953a5d23d1357b0675a5bb2d6a6337381b3b,86
MV1-FHL013_MV1,MV1,1996873588a4d829b1bffb40408db9be0902baf9,14
MV1-FHL010_MV1,MV1,23218a173222c1297e43a769d5f1729c0e9e7d07,2
MV1-FHL040_MV1,MV1,5befab1dea8314a8f7f5f34cfc7e41577259137e,15
MV1-FHL062_MV1,MV1,efe96c7237e92096f08d70e162eb6594c5a634d9,11
MV1-FHL015_MV1,MV1,605e02d441f35514dc7b22d2ea4e8c5039f930e4,2
MV1-FHL016_MV1,MV1,2f1b2ded1f6ea511d124b52607d14e68a62f7c92,44
MV1-FHL013_MV1,MV1,705983851b99d26e3a138092ceabf784e9dddb0b,3
MV1-FHL010_MV1,MV1,28eadce1de7075fe71a66de55b1956227bf07c3a,26
MV1-FHL020_MV1,MV1,468d10de7f79b7eb3da4610517c037506e105ca0,210
MV1-FHL043_MV1,MV1,ce880c21b9645027196623855d962fa1149aa8e3,3
MV1-FHL003_MV1,MV1,e0a0ce323bc9592c859b29726d7bf81fd03b0b0e,125
MV1-FHL018_MV1,MV1,118663c24eb7ad546fb778d7fa0eab5eca7d7427,4
MV1-FHL006_MV1,MV1,9964fd0255cb7bbe24af0b795e02f23ceeda236e,85
MV1-FHL018_MV1,MV1,9964fd0255cb7bbe24af0b795e02f23ceeda236e,6
MV1-FHL016_MV1,MV1,4bddfce39ebd06507b08248f2da4243e9e3972a8,60
MV1-FHL016_MV1,MV1,8392e3059ea91c7683ba5b7b8662f83f490add89,84
MV1-FHL051_MV1,MV1,f2da9267531a7028e29705293577c29d7ebcae3c,195
MV1-FHL020_MV1,MV1,a69bba2813177db890115588b1b40bfed3e237b5,44
MV1-FHL016_MV1,MV1,74cac10c61f453a6edaaf7b2508f283c9507d797,8
MV1-FHL022_MV1,MV1,e9ee846249277b0ead5784d1c7120dd34180ea24,5
MV1-FHL016_MV1,MV1,4a8e451404e179a3957006795a7ac713f9f79a73,6
MV1-FHL083_MV1,MV1,1c0bbbaf17ca3d4becb1df2b5f258d863737ace2,43
MV1-FHL016_MV1,MV1,4a29942e5f79b1c36e0baf90e736c2714c82a7dc,11
MV1-FHL083_MV1,MV1,bd6081203efa93b212b1c9757179c4dd7d893451,115
MV1-FHL009_MV1,MV1,a6b01ab6a7564a5db30c65f071f408e26c36eb76,2
MV1-FHL068_MV1,MV1,2e5541b2edb070a3540072f90b81bf9316f35011,4
MV1-FHL023_MV1,MV1,75170438c861f1a51ff2a1bbc033c6bede2ccc24,22
MV1-FHL077_MV1,MV1,2d0a9591e37364c04e90deb6319f989bae55508a,80
MV1-FHL085_MV1,MV1,2d0a9591e37364c04e90deb6319f989bae55508a,21
MV1-FHL010_MV1,MV1,f1e161a84a2fefc0c59aaf0c2aa3f112b0757d54,3
MV1-FHL020_MV1,MV1,eb24c60993a88b746a4c32791ca328f0a499adf6,250
MV1-FHL056_MV1,MV1,64e8e9e342d2c70f05d1b43d834b52d4373a6996,170
MV1-FHL016_MV1,MV1,50bdce4e8eded44ec9151776d07d6e75e1d67f0c,3
MV1-FHL040_MV1,MV1,00dc3a127b2903bc5877b8e010214422833881ad,17
MV1-FHL065_MV1,MV1,b33bb1db7da124de910477ccbf4f0f00eecf7e74,287
MV1-FHL077_MV1,MV1,4a19e6aee75fd891323ee16a097d5b3918077d60,14
MV1-FHL020_MV1,MV1,3ceede5ceeafed71f7478cf32bdda42e811bb472,186
MV1-FHL017_MV1,MV1,c0750fce4f2581d7dc1529219c5527afa2f4fb68,8
MV1-FHL023_MV1,MV1,c0750fce4f2581d7dc1529219c5527afa2f4fb68,9
MV1-FHL077_MV1,MV1,df8d370160f1b31d4269c466fae50f0d5c740fda,26
MV1-FHL070_MV1,MV1,f568c8e1b327129b6865d29324dd1d6a907dab57,64
MV1-FHL044_MV1,MV1,84eae9f9bcdcddfa1f5d29d986e6e44683c10d1f,31
MV1-FHL020_MV1,MV1,374f60ecc58885146c74744ed1610e2c3b2d46d1,25
MV1-FHL032_MV1,MV1,4c3de138e09ffb5271e106a6bb043a174c881b0b,16
MV1-FHL023_MV1,MV1,602687c7e5ca29e51f662cfce2026965aef9e4d5,14
MV1-FHL013_MV1,MV1,44319da6a7250b5d588acf196e2fe08caff41eaf,13
MV1-FHL077_MV1,MV1,cbf28a9b59604a7c0039b5ef6abb9afd33862169,15
MV1-FHL005_MV1,MV1,be3b71f9c6caeac531adc09096eb6c0349f7f1ca,4
MV1-FHL009_MV1,MV1,21fde59c147bff9a278a80e7df28590a8ba01508,64
MV1-FHL015_MV1,MV1,cf1c35dd8f672b9679eed763f308bed779ec654d,10
MV1-FHL009_MV1,MV1,8346fafdfd16b1710acc41e4c31a5751980dce97,4
MV1-FHL016_MV1,MV1,45e94ed765faa174c6a9d61c800c25ebdca470be,47
MV1-FHL024_MV1,MV1,b1d5e0cd92c7d111d5be0d1279d1bff26d3b2423,6
MV1-FHL051_MV1,MV1,a843309a3932326859905e1e52fd7fd64a9b9d63,17
MV1-FHL030_MV1,MV1,4b952535d2f1b49cf3e14e2d1768834fca601c2a,9
MV1-FHL077_MV1,MV1,11b9da0729e88d282d6710709db0fdde81392878,8
MV1-FHL049_MV1,MV1,bb70e1dab32e956b60b79d9a9abfac120f8f3db8,7
MV1-FHL016_MV1,MV1,af96657cb4298491c31489a0b1039919f96a6e57,11
MV1-FHL094_MV1,MV1,af96657cb4298491c31489a0b1039919f96a6e57,27
MV1-FHL056_MV1,MV1,db350b36ff66d83bbfb8494c1fd95aa9f73e9882,68
MV1-FHL009_MV1,MV1,f258a687fa4c154782119ce05fda54b2f338f630,8
MV1-FHL026_MV1,MV1,ef7056984c823491827cb127193ffcf6cb21960a,12
MV1-FHL003_MV1,MV1,72db14ac9d0d21392b3e5f12a97392116649a166,24
MV1-FHL089_MV1,MV1,72db14ac9d0d21392b3e5f12a97392116649a166,38
MV1-FHL077_MV1,MV1,72db14ac9d0d21392b3e5f12a97392116649a166,42
MV1-FHL055_MV1,MV1,aeb356d22473ae6eb7fed8524178ef95e1716a24,32
MV1-FHL029_MV1,MV1,aeb356d22473ae6eb7fed8524178ef95e1716a24,60
MV1-FHL020_MV1,MV1,aeb356d22473ae6eb7fed8524178ef95e1716a24,53
MV1-FHL006_MV1,MV1,aeb356d22473ae6eb7fed8524178ef95e1716a24,44
MV1-FHL077_MV1,MV1,8682462191e15f2adcb16a8d45fae4ae2bdbd9aa,11
MV1-FHL084_MV1,MV1,8682462191e15f2adcb16a8d45fae4ae2bdbd9aa,31
MV1-FHL018_MV1,MV1,81c28877754aff83a1ff69b2bfa47ddc49089e0a,9
MV1-FHL029_MV1,MV1,6bf4b7486fb0d4b71bc7dbe45e9b5d060950c469,127
MV1-FHL051_MV1,MV1,6bf4b7486fb0d4b71bc7dbe45e9b5d060950c469,172
MV1-FHL060_MV1,MV1,6bf4b7486fb0d4b71bc7dbe45e9b5d060950c469,57
MV1-FHL065_MV1,MV1,02bb20fcd0df0e3c9f9d02c93d040498fc006868,27
MV1-FHL047_MV1,MV1,4aa7429bc0c9183befbab930c5047167fdcbaae5,14
MV1-FHL013_MV1,MV1,b3905484599c450d0c0ddba3d694a35d3177318f,12
MV1-FHL077_MV1,MV1,fdf7b94de9376f49f57a812200f91a54092aa243,29
MV1-FHL017_MV1,MV1,45d9d33212598bd6cd356dd0491e0e555b633c74,3
MV1-FHL095_MV1,MV1,d30ee3b8f118e42b2cf198c8f84809f5463341d1,44
MV1-FHL041_MV1,MV1,a45ec1271910a4e9c7e804b7f9d04e43bd733e82,2
MV1-FHL039_MV1,MV1,a45ec1271910a4e9c7e804b7f9d04e43bd733e82,4
MV1-FHL006_MV1,MV1,a45ec1271910a4e9c7e804b7f9d04e43bd733e82,18
MV1-FHL045_MV1,MV1,9a5eb08ba42e6132a563b1b6088bd7bcb11b0555,4
MV1-FHL095_MV1,MV1,93ea3007b7b3b573ceb1e9acbeef806ee446ddf3,63
MV1-FHL020_MV1,MV1,93ea3007b7b3b573ceb1e9acbeef806ee446ddf3,124
MV1-FHL083_MV1,MV1,3eff6704f86cb2e30d1c1ad0e7864f74027a076f,14
MV1-FHL077_MV1,MV1,dc6ef14230e1deeaa0baa1c2bca4f3ff6e5fe8e9,14
MV1-FHL023_MV1,MV1,dc6ef14230e1deeaa0baa1c2bca4f3ff6e5fe8e9,32
MV1-FHL002_MV1,MV1,cb03d21f3c907b40f55d582978fd731c06c3f2e1,19
MV1-FHL015_MV1,MV1,e97bda9f91ff2306f2a020d4e76270595ac59eb7,9
MV1-FHL009_MV1,MV1,5923e8284da81f63579cdf6aef16f251b0859d3d,13
MV1-FHL037_MV1,MV1,6c45b9eec7879ff4cb4cc57e0d4e7e691ae4cfbe,30
MV1-FHL016_MV1,MV1,1047164d01691688b3864b94381955f7b121b455,4
MV1-FHL006_MV1,MV1,705fbc3680669b655c2ad44a87582903ffb7b631,110
MV1-FHL051_MV1,MV1,705fbc3680669b655c2ad44a87582903ffb7b631,9
MV1-FHL002_MV1,MV1,c1a83237bbabd6ccb6a51626395b73e516e61aef,65
MV1-FHL081_MV1,MV1,5c5a294ecd2de54c6381faa647561d7b141b00e9,122
MV1-FHL022_MV1,MV1,55e3eb8919cc08de6fee394812b10a9ce40597cc,4
MV1-FHL049_MV1,MV1,4531dbde97578285e5f5bf0030190736be1d608b,38
MV1-FHL018_MV1,MV1,5a4400371e706a7068fcf9c1e9628eb39ff1626f,11
MV1-FHL074_MV1,MV1,527f0bcab4c543361f55a9c942eb1769dacf53bf,9
MV1-FHL026_MV1,MV1,1265b60473a9bb10c8569fb6294eda20e32cdf2a,3
MV1-FHL019_MV1,MV1,ad25b6adad117f50f3610b88392f2f1a51284150,218
MV1-FHL010_MV1,MV1,76e2c7265fb695f616025e673c0eecfdfb390cd9,2
MV1-FHL077_MV1,MV1,98641e4cfcb62c63f0bf21329297d569aab9a54f,30
MV1-FHL013_MV1,MV1,46bd8527e2c013e4e140ab64d6ef5849e8c75295,5
MV1-FHL047_MV1,MV1,39044c3ac913fae02c38a53a38e4c4fc5b935f28,14
MV1-FHL013_MV1,MV1,7bb3113ecc6f416459ea4042f77c6b28c94045e7,8
MV1-FHL059_MV1,MV1,2b0797b4ea2d7195a4ff0a9adec772bcaae6d13d,182
MV1-FHL018_MV1,MV1,735acdefc636114eec542c66d59c6d031a7316aa,8
MV1-FHL015_MV1,MV1,4658badf0cfb5c5edb020ccbf23f50ed6fb82e4d,2
MV1-FHL024_MV1,MV1,d9a5bf9c2639ee31f155b35eb58b723dfc4986ff,67
MV1-FHL005_MV1,MV1,a725f326bb479f10a06c4427cfa957e77fff1d76,3
MV1-FHL049_MV1,MV1,cedf8120d2b275ed399cb4ac0df07a260d9c5681,65
MV1-FHL070_MV1,MV1,49d7a6fb5bfc1cf7ac8fabbf90ec3fba8d2a4c31,4
MV1-FHL009_MV1,MV1,d5dbbe5012127334eb31b87087921c74656e2712,45
MV1-FHL043_MV1,MV1,d5dbbe5012127334eb31b87087921c74656e2712,155
MV1-FHL070_MV1,MV1,508d354555dd5c868bc794d377a509b5b869a25f,57
MV1-FHL089_MV1,MV1,550199024ee44ad9804ddc82cd6441eb5ca9f2a6,3
MV1-FHL041_MV1,MV1,e4b286998fd525ac74d3d9480651e343f48c05f4,4
MV1-FHL017_MV1,MV1,81570ac99ffc30239aeed3107f1791d7e9ab0807,509
MV1-FHL013_MV1,MV1,684d11471d86c0bbfdd8f3b96997da08e6bea345,3
MV1-FHL013_MV1,MV1,d091f5c865990c2be26586bdcb8652a90894cb38,11
MV1-FHL026_MV1,MV1,1ebb263d4e298229bec8e3d597048c718e990d55,24
MV1-FHL013_MV1,MV1,0d48db3e63d18627a00bf89f0f94dd150a253f31,4
MV1-FHL016_MV1,MV1,fbbce50077493122698e1e710f2821a45f774be0,14
MV1-FHL022_MV1,MV1,0b2ef778d377d70dbb2b5cf25bf13b3eaccabbe0,2
MV1-FHL003_MV1,MV1,6febab6440ac00ac4d7649e1698718fe0e4ec4c4,46
MV1-FHL016_MV1,MV1,01b0e2bbde5cd746eed3d8af66cc4b1d96298bab,4
MV1-FHL003_MV1,MV1,7d111aafe3054f9855615cb0c85263c019c5094a,24
MV1-FHL013_MV1,MV1,278e07e7687b06ce72a61a6c86121582fb402e38,6
MV1-FHL065_MV1,MV1,2ffc8fac7d29f8d18c2e0310973675dc1f449077,207
MV1-FHL077_MV1,MV1,10000e47e929beadffee33810749e596bf37b494,3
MV1-FHL034_MV1,MV1,e7fdd9f0c755b30fa40deaf5dceed08c2f63d3c9,11
MV1-FHL070_MV1,MV1,d3db147f4251cc0bb6f05c860b529478300b5c69,35
MV1-FHL026_MV1,MV1,f6c5ccb0bc53815a1b2a35a1ccca23a497067d09,5
MV1-FHL053_MV1,MV1,b38be68725ed2781ac9b6aee5ce1da273265d9ca,57
MV1-FHL095_MV1,MV1,b38be68725ed2781ac9b6aee5ce1da273265d9ca,443
MV1-FHL059_MV1,MV1,28a4ce369a292c54c10eef503a5cc02e9f65344e,15
MV1-FHL047_MV1,MV1,f89c713343cb91552ffbae562f5638d31e00792c,413
MV1-FHL043_MV1,MV1,3e363e4274125094ca8cef65443bc65d19968983,7
MV1-FHL013_MV1,MV1,bae6aff16c6d4668e3acddba53fdf2814bf5cfb4,3
MV1-FHL010_MV1,MV1,fb9d7aed766c6cbe34ad2f99aee55ef9bab2c12f,8
MV1-FHL077_MV1,MV1,0ad9b8186681d67c21faf3ba534a96d5b6233eaf,12
MV1-FHL024_MV1,MV1,8b4e06b096863c3e7b87ce096f27a4a519fb52da,20
MV1-FHL010_MV1,MV1,e0b5ed5a3ce0dbe4ba386dd982839b480a0b0708,5
MV1-FHL009_MV1,MV1,706947eed554d1814dd1400da3b29f303c95143e,2
MV1-FHL062_MV1,MV1,32ee3dc288eb4fd5918c6a9ed862ff4a953ead93,7
MV1-FHL083_MV1,MV1,9766663fc292a515015d6fa42910f73523ebcb2f,6
MV1-FHL013_MV1,MV1,532e8582606a1a064a8d83fa2277c015d0f3b0c2,6
MV1-FHL018_MV1,MV1,39522e6b0444218f3ef11a488372681a6b1fc578,4
MV1-FHL048_MV1,MV1,fc7dd62c90a10402adf1ceb326600250cf5661a6,8
MV1-FHL047_MV1,MV1,f574c5096dc8251f45f9681d53105510a5e56da0,40
MV1-FHL077_MV1,MV1,b4400d3b84d9df1dede526870dfa28f04e915361,4
MV1-FHL016_MV1,MV1,46cad8e29cd631c5992ab94bf8e77d0836bdddfa,6
MV1-FHL004_MV1,MV1,51d804a080e08f256ac92eeb3a206b06d864d542,12
MV1-FHL087_MV1,MV1,b133747594ea7e936e1fb1e9b5c8eba7cb03b0e3,7
MV1-FHL049_MV1,MV1,3a1f617bc4e2e9eb9e66c9b47b7f2df9e2d32807,3
MV1-FHL017_MV1,MV1,90c2203b19f2bc9385b993c7604786eb13cb85bd,183
